AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,label,PINCP,Year,State
61.0,1.0,1.0,1.0,4000.0,247.0,0.0,45.0,2.0,6.0,False,16000.0,2018,CA
34.0,1.0,21.0,5.0,4710.0,6.0,0.0,40.0,2.0,6.0,True,150000.0,2018,CA
66.0,1.0,19.0,1.0,220.0,16.0,0.0,49.0,1.0,1.0,True,0.0,2018,CA
60.0,2.0,21.0,1.0,800.0,217.0,1.0,50.0,2.0,6.0,True,0.0,2018,CA
63.0,5.0,19.0,5.0,20.0,233.0,0.0,50.0,1.0,6.0,False,10900.0,2018,CA
57.0,1.0,19.0,1.0,705.0,6.0,0.0,50.0,1.0,1.0,True,8000.0,2018,CA
20.0,5.0,17.0,5.0,5040.0,39.0,17.0,53.0,1.0,1.0,False,0.0,2018,CA
41.0,1.0,21.0,1.0,3255.0,217.0,1.0,40.0,2.0,6.0,True,2500.0,2018,CA
62.0,6.0,16.0,1.0,410.0,6.0,1.0,10.0,2.0,1.0,False,0.0,2018,CA
34.0,1.0,21.0,1.0,1050.0,233.0,0.0,40.0,1.0,6.0,True,8200.0,2018,CA
37.0,1.0,10.0,1.0,6410.0,303.0,0.0,40.0,1.0,1.0,False,,2018,CA
47.0,1.0,20.0,1.0,3255.0,6.0,1.0,30.0,2.0,1.0,True,150000.0,2018,CA
40.0,1.0,21.0,5.0,9620.0,206.0,0.0,40.0,1.0,6.0,False,1200.0,2018,CA
23.0,1.0,21.0,5.0,4720.0,6.0,7.0,20.0,2.0,1.0,False,0.0,2018,CA
71.0,1.0,19.0,1.0,4000.0,242.0,1.0,40.0,1.0,6.0,True,19600.0,2018,CA
22.0,1.0,21.0,5.0,5740.0,6.0,0.0,40.0,2.0,1.0,False,80720.0,2018,CA
56.0,1.0,16.0,3.0,5740.0,6.0,0.0,40.0,2.0,1.0,True,0.0,2018,CA
39.0,1.0,6.0,1.0,6260.0,6.0,1.0,40.0,1.0,8.0,True,31600.0,2018,CA
33.0,2.0,21.0,5.0,630.0,6.0,5.0,40.0,2.0,1.0,True,90000.0,2018,CA
27.0,1.0,18.0,1.0,9620.0,6.0,0.0,40.0,2.0,2.0,False,9700.0,2018,CA
53.0,1.0,20.0,1.0,350.0,12.0,1.0,50.0,1.0,1.0,True,,2018,CA
42.0,1.0,22.0,1.0,3258.0,6.0,1.0,35.0,2.0,1.0,True,0.0,2018,CA
53.0,1.0,1.0,1.0,4230.0,303.0,0.0,36.0,2.0,8.0,False,,2018,CA
68.0,1.0,16.0,2.0,4720.0,217.0,0.0,20.0,2.0,6.0,False,20800.0,2018,CA
62.0,1.0,15.0,1.0,7700.0,6.0,0.0,40.0,1.0,1.0,True,5400.0,2018,CA
68.0,1.0,21.0,1.0,9645.0,36.0,1.0,29.0,1.0,1.0,False,,2018,CA
25.0,1.0,14.0,5.0,4840.0,6.0,17.0,60.0,1.0,8.0,False,1000.0,2018,CA
61.0,6.0,21.0,5.0,2751.0,137.0,0.0,7.0,1.0,1.0,False,17200.0,2018,CA
38.0,1.0,19.0,1.0,7000.0,303.0,1.0,38.0,2.0,1.0,True,17000.0,2018,CA
17.0,1.0,19.0,5.0,5740.0,15.0,2.0,25.0,2.0,1.0,False,3000.0,2018,CA
34.0,1.0,18.0,1.0,9050.0,6.0,1.0,20.0,2.0,6.0,False,34500.0,2018,CA
28.0,1.0,22.0,5.0,440.0,6.0,0.0,40.0,2.0,1.0,True,,2018,CA
58.0,7.0,22.0,1.0,3245.0,6.0,0.0,40.0,1.0,1.0,True,50000.0,2018,CA
28.0,1.0,21.0,1.0,800.0,39.0,1.0,40.0,2.0,2.0,False,107300.0,2018,CA
25.0,1.0,19.0,1.0,8030.0,6.0,0.0,36.0,2.0,8.0,False,20000.0,2018,CA
66.0,6.0,16.0,5.0,3940.0,6.0,0.0,15.0,2.0,1.0,False,0.0,2018,CA
34.0,1.0,21.0,5.0,2600.0,6.0,0.0,45.0,2.0,1.0,False,48000.0,2018,CA
35.0,1.0,8.0,1.0,4020.0,303.0,0.0,40.0,1.0,8.0,False,18000.0,2018,CA
30.0,1.0,15.0,1.0,8740.0,6.0,1.0,44.0,2.0,1.0,False,20000.0,2018,CA
37.0,1.0,21.0,3.0,5510.0,209.0,13.0,40.0,1.0,6.0,False,100000.0,2018,CA
26.0,1.0,21.0,5.0,440.0,6.0,2.0,40.0,2.0,6.0,True,101000.0,2018,CA
47.0,1.0,11.0,1.0,9620.0,303.0,0.0,40.0,1.0,8.0,False,,2018,CA
28.0,3.0,21.0,1.0,4622.0,6.0,2.0,40.0,1.0,1.0,False,54000.0,2018,CA
54.0,1.0,21.0,1.0,52.0,17.0,0.0,60.0,1.0,1.0,True,500.0,2018,CA
44.0,6.0,9.0,1.0,8320.0,313.0,5.0,40.0,1.0,1.0,False,18000.0,2018,CA
46.0,6.0,16.0,4.0,4230.0,312.0,0.0,40.0,2.0,1.0,False,,2018,CA
53.0,3.0,21.0,5.0,3602.0,6.0,0.0,45.0,2.0,1.0,False,30000.0,2018,CA
54.0,1.0,21.0,2.0,1360.0,6.0,0.0,50.0,2.0,1.0,True,30000.0,2018,CA
56.0,6.0,18.0,1.0,440.0,22.0,0.0,50.0,1.0,1.0,False,0.0,2018,CA
45.0,6.0,11.0,3.0,310.0,303.0,0.0,60.0,1.0,1.0,True,15000.0,2018,CA
20.0,5.0,17.0,5.0,5040.0,39.0,17.0,53.0,1.0,1.0,False,2500.0,2018,CA
39.0,1.0,19.0,1.0,8800.0,303.0,1.0,40.0,2.0,1.0,False,0.0,2018,CA
38.0,4.0,19.0,5.0,3960.0,55.0,0.0,40.0,1.0,1.0,True,23000.0,2018,CA
42.0,1.0,14.0,5.0,4220.0,303.0,0.0,40.0,2.0,1.0,False,23000.0,2018,CA
73.0,6.0,21.0,3.0,2360.0,25.0,0.0,3.0,2.0,1.0,True,10000.0,2018,CA
27.0,1.0,6.0,5.0,7150.0,313.0,2.0,40.0,1.0,8.0,False,55000.0,2018,CA
39.0,3.0,19.0,1.0,5860.0,26.0,1.0,40.0,1.0,1.0,True,65000.0,2018,CA
41.0,1.0,20.0,5.0,5740.0,6.0,7.0,40.0,2.0,9.0,False,94000.0,2018,CA
52.0,2.0,22.0,5.0,9620.0,301.0,0.0,40.0,1.0,1.0,False,2500.0,2018,CA
32.0,7.0,20.0,5.0,5940.0,6.0,2.0,40.0,2.0,1.0,False,,2018,CA
58.0,2.0,18.0,1.0,800.0,38.0,9.0,40.0,2.0,1.0,True,,2018,CA
25.0,1.0,16.0,5.0,3602.0,303.0,2.0,30.0,2.0,8.0,False,0.0,2018,CA
41.0,1.0,21.0,1.0,1360.0,6.0,0.0,40.0,1.0,1.0,True,133000.0,2018,CA
19.0,3.0,20.0,5.0,2350.0,6.0,2.0,20.0,1.0,1.0,False,30100.0,2018,CA
51.0,1.0,16.0,1.0,4220.0,312.0,0.0,40.0,1.0,1.0,True,35400.0,2018,CA
33.0,3.0,21.0,1.0,350.0,233.0,1.0,50.0,2.0,1.0,False,33300.0,2018,CA
51.0,6.0,16.0,3.0,4210.0,6.0,0.0,50.0,1.0,3.0,False,7000.0,2018,CA
63.0,7.0,24.0,1.0,2100.0,6.0,1.0,12.0,1.0,1.0,True,22200.0,2018,CA
44.0,1.0,16.0,1.0,9130.0,6.0,9.0,40.0,2.0,6.0,False,0.0,2018,CA
31.0,1.0,21.0,5.0,2600.0,440.0,0.0,50.0,1.0,1.0,True,42000.0,2018,CA
38.0,7.0,22.0,1.0,1021.0,164.0,0.0,3.0,1.0,2.0,True,25000.0,2018,CA
40.0,3.0,18.0,5.0,5740.0,6.0,0.0,40.0,2.0,1.0,True,18000.0,2018,CA
37.0,1.0,17.0,1.0,9030.0,39.0,0.0,40.0,2.0,1.0,True,0.0,2018,CA
33.0,1.0,16.0,5.0,110.0,207.0,0.0,40.0,1.0,6.0,True,106000.0,2018,CA
29.0,1.0,21.0,5.0,120.0,6.0,2.0,40.0,1.0,1.0,False,0.0,2018,CA
23.0,1.0,21.0,5.0,2545.0,207.0,12.0,40.0,1.0,6.0,False,37600.0,2018,CA
46.0,1.0,21.0,1.0,1530.0,119.0,0.0,40.0,1.0,1.0,True,45000.0,2018,CA
57.0,1.0,21.0,1.0,4760.0,6.0,1.0,80.0,1.0,1.0,True,55000.0,2018,CA
69.0,7.0,19.0,1.0,2920.0,6.0,1.0,55.0,1.0,1.0,True,15000.0,2018,CA
31.0,6.0,16.0,5.0,6330.0,6.0,2.0,40.0,1.0,1.0,False,42400.0,2018,CA
48.0,1.0,21.0,1.0,800.0,215.0,1.0,50.0,2.0,6.0,True,384500.0,2018,CA
67.0,6.0,22.0,1.0,2600.0,6.0,1.0,24.0,2.0,1.0,False,72500.0,2018,CA
17.0,1.0,13.0,5.0,4720.0,6.0,2.0,15.0,2.0,1.0,False,50000.0,2018,CA
37.0,1.0,21.0,1.0,1032.0,212.0,1.0,40.0,1.0,1.0,False,14000.0,2018,CA
26.0,1.0,19.0,1.0,1050.0,6.0,1.0,40.0,1.0,1.0,False,,2018,CA
28.0,1.0,21.0,5.0,705.0,17.0,0.0,45.0,1.0,6.0,True,120000.0,2018,CA
50.0,1.0,12.0,5.0,7200.0,6.0,0.0,40.0,1.0,1.0,True,700.0,2018,CA
46.0,5.0,21.0,1.0,5550.0,233.0,1.0,40.0,1.0,6.0,True,26000.0,2018,CA
32.0,4.0,14.0,5.0,3740.0,6.0,16.0,40.0,1.0,7.0,False,12500.0,2018,CA
52.0,1.0,24.0,5.0,1200.0,240.0,0.0,50.0,1.0,6.0,False,4000.0,2018,CA
34.0,3.0,21.0,1.0,2310.0,6.0,0.0,37.0,1.0,1.0,True,9000.0,2018,CA
19.0,1.0,19.0,5.0,4720.0,48.0,2.0,30.0,2.0,8.0,False,,2018,CA
18.0,1.0,14.0,5.0,4150.0,6.0,2.0,15.0,2.0,1.0,False,51300.0,2018,CA
23.0,8.0,16.0,5.0,4252.0,6.0,0.0,40.0,1.0,1.0,False,11100.0,2018,CA
46.0,3.0,21.0,3.0,10.0,6.0,0.0,50.0,2.0,1.0,True,41600.0,2018,CA
47.0,1.0,16.0,1.0,6230.0,303.0,0.0,40.0,1.0,8.0,False,9300.0,2018,CA
48.0,1.0,19.0,1.0,9620.0,6.0,9.0,40.0,1.0,1.0,True,,2018,CA
25.0,1.0,22.0,5.0,1021.0,210.0,12.0,40.0,1.0,6.0,False,150000.0,2018,CA
47.0,1.0,19.0,3.0,20.0,6.0,0.0,55.0,1.0,1.0,True,0.0,2018,CA
46.0,1.0,16.0,1.0,4230.0,303.0,0.0,4.0,2.0,8.0,False,10.0,2018,CA
54.0,1.0,18.0,2.0,1006.0,53.0,0.0,40.0,2.0,1.0,True,12000.0,2018,CA
46.0,3.0,18.0,1.0,3421.0,6.0,1.0,40.0,2.0,1.0,False,130000.0,2018,CA
33.0,1.0,21.0,5.0,4510.0,6.0,2.0,40.0,2.0,1.0,False,113600.0,2018,CA
33.0,3.0,23.0,1.0,3090.0,312.0,0.0,40.0,2.0,9.0,True,169000.0,2018,CA
35.0,6.0,19.0,1.0,4950.0,39.0,1.0,1.0,2.0,1.0,False,32000.0,2018,CA
52.0,2.0,21.0,1.0,750.0,42.0,0.0,30.0,2.0,1.0,False,17000.0,2018,CA
38.0,1.0,16.0,1.0,9600.0,6.0,1.0,40.0,1.0,8.0,True,66000.0,2018,CA
23.0,1.0,20.0,5.0,3421.0,6.0,2.0,40.0,2.0,8.0,False,0.0,2018,CA
38.0,2.0,16.0,3.0,3602.0,6.0,0.0,66.0,2.0,1.0,False,0.0,2018,CA
38.0,1.0,21.0,1.0,6260.0,6.0,0.0,40.0,1.0,1.0,False,13200.0,2018,CA
29.0,1.0,21.0,5.0,5740.0,6.0,2.0,16.0,2.0,1.0,False,100000.0,2018,CA
58.0,1.0,22.0,2.0,120.0,6.0,0.0,40.0,1.0,1.0,False,9200.0,2018,CA
36.0,1.0,19.0,1.0,7340.0,6.0,0.0,40.0,1.0,8.0,False,26000.0,2018,CA
22.0,1.0,16.0,5.0,4720.0,6.0,2.0,35.0,2.0,1.0,False,11500.0,2018,CA
50.0,1.0,8.0,3.0,7200.0,303.0,15.0,40.0,1.0,8.0,False,,2018,CA
32.0,1.0,22.0,5.0,1360.0,303.0,10.0,40.0,1.0,1.0,True,230000.0,2018,CA
35.0,6.0,19.0,1.0,5350.0,6.0,1.0,40.0,2.0,1.0,False,169000.0,2018,CA
29.0,5.0,18.0,1.0,3750.0,6.0,1.0,65.0,1.0,1.0,True,,2018,CA
44.0,6.0,16.0,1.0,7700.0,213.0,0.0,40.0,1.0,1.0,True,104700.0,2018,CA
53.0,1.0,22.0,1.0,2600.0,233.0,1.0,40.0,1.0,6.0,True,41000.0,2018,CA
70.0,1.0,9.0,1.0,4220.0,303.0,1.0,30.0,1.0,1.0,False,0.0,2018,CA
65.0,6.0,18.0,1.0,136.0,447.0,1.0,39.0,1.0,2.0,False,,2018,CA
18.0,1.0,16.0,5.0,4700.0,6.0,17.0,6.0,2.0,1.0,False,30000.0,2018,CA
21.0,1.0,19.0,5.0,4760.0,6.0,2.0,16.0,1.0,1.0,False,10500.0,2018,CA
49.0,1.0,1.0,5.0,4140.0,303.0,2.0,32.0,2.0,8.0,False,0.0,2018,CA
63.0,6.0,19.0,5.0,3255.0,48.0,0.0,36.0,1.0,2.0,True,9800.0,2018,CA
47.0,1.0,23.0,3.0,2100.0,34.0,0.0,50.0,1.0,1.0,True,13000.0,2018,CA
47.0,4.0,20.0,5.0,1021.0,6.0,0.0,40.0,2.0,9.0,True,18000.0,2018,CA
48.0,1.0,9.0,1.0,6050.0,303.0,1.0,40.0,2.0,1.0,False,,2018,CA
35.0,2.0,21.0,1.0,2050.0,17.0,1.0,28.0,2.0,1.0,False,0.0,2018,CA
50.0,6.0,16.0,1.0,4210.0,6.0,0.0,70.0,1.0,1.0,True,16700.0,2018,CA
32.0,1.0,18.0,3.0,5810.0,6.0,0.0,40.0,2.0,1.0,False,80000.0,2018,CA
60.0,1.0,21.0,1.0,8350.0,303.0,1.0,40.0,2.0,1.0,False,0.0,2018,CA
51.0,1.0,19.0,1.0,9130.0,5.0,0.0,54.0,1.0,1.0,True,82000.0,2018,CA
63.0,1.0,16.0,1.0,5740.0,217.0,0.0,40.0,1.0,6.0,False,9400.0,2018,CA
25.0,1.0,19.0,5.0,4160.0,6.0,0.0,30.0,2.0,1.0,False,,2018,CA
58.0,1.0,21.0,5.0,4720.0,6.0,0.0,27.0,2.0,1.0,False,39300.0,2018,CA
39.0,1.0,21.0,1.0,3255.0,6.0,0.0,30.0,2.0,1.0,True,60000.0,2018,CA
71.0,1.0,16.0,3.0,6410.0,6.0,0.0,40.0,1.0,2.0,True,46500.0,2018,CA
46.0,1.0,21.0,1.0,110.0,15.0,0.0,40.0,1.0,1.0,True,22600.0,2018,CA
23.0,1.0,19.0,5.0,5240.0,6.0,2.0,40.0,2.0,1.0,False,0.0,2018,CA
49.0,3.0,22.0,3.0,2310.0,6.0,0.0,40.0,2.0,1.0,True,,2018,CA
61.0,1.0,18.0,1.0,8140.0,6.0,0.0,40.0,1.0,1.0,False,13000.0,2018,CA
29.0,2.0,20.0,3.0,3930.0,6.0,2.0,45.0,1.0,1.0,False,42000.0,2018,CA
72.0,1.0,24.0,1.0,1410.0,33.0,0.0,30.0,1.0,1.0,True,75200.0,2018,CA
38.0,2.0,24.0,1.0,2205.0,217.0,0.0,40.0,2.0,6.0,True,65000.0,2018,CA
46.0,1.0,20.0,1.0,3322.0,303.0,1.0,20.0,2.0,1.0,False,7400.0,2018,CA
45.0,1.0,22.0,1.0,1021.0,210.0,0.0,40.0,1.0,6.0,True,28600.0,2018,CA
40.0,6.0,9.0,1.0,4950.0,6.0,1.0,16.0,1.0,8.0,False,,2018,CA
26.0,1.0,21.0,1.0,3255.0,42.0,0.0,36.0,1.0,1.0,True,14200.0,2018,CA
59.0,1.0,21.0,3.0,800.0,233.0,15.0,40.0,2.0,6.0,False,,2018,CA
45.0,1.0,20.0,1.0,5240.0,6.0,1.0,40.0,2.0,8.0,True,40000.0,2018,CA
65.0,1.0,14.0,1.0,7720.0,247.0,1.0,40.0,2.0,6.0,False,50000.0,2018,CA
31.0,1.0,16.0,5.0,9130.0,26.0,4.0,40.0,1.0,1.0,False,8700.0,2018,CA
49.0,1.0,21.0,1.0,4840.0,207.0,0.0,25.0,1.0,6.0,True,328000.0,2018,CA
44.0,1.0,18.0,3.0,6305.0,6.0,0.0,40.0,1.0,8.0,False,15500.0,2018,CA
57.0,7.0,18.0,1.0,10.0,19.0,1.0,40.0,1.0,1.0,True,,2018,CA
65.0,1.0,22.0,2.0,3421.0,163.0,0.0,40.0,1.0,1.0,True,,2018,CA
43.0,3.0,22.0,1.0,440.0,223.0,0.0,40.0,1.0,6.0,True,160000.0,2018,CA
49.0,1.0,18.0,1.0,7750.0,209.0,0.0,40.0,1.0,6.0,True,0.0,2018,CA
47.0,1.0,6.0,1.0,4230.0,313.0,2.0,40.0,2.0,8.0,False,,2018,CA
39.0,1.0,20.0,1.0,5240.0,303.0,0.0,40.0,1.0,8.0,True,0.0,2018,CA
65.0,4.0,22.0,1.0,10.0,6.0,0.0,40.0,1.0,1.0,True,6800.0,2018,CA
47.0,1.0,19.0,5.0,4710.0,6.0,0.0,40.0,1.0,1.0,True,,2018,CA
74.0,1.0,19.0,1.0,3430.0,36.0,0.0,50.0,1.0,1.0,True,9000.0,2018,CA
21.0,2.0,18.0,5.0,5860.0,6.0,12.0,40.0,1.0,1.0,False,185000.0,2018,CA
64.0,1.0,16.0,1.0,20.0,20.0,0.0,40.0,1.0,1.0,True,90000.0,2018,CA
48.0,1.0,16.0,1.0,6050.0,6.0,1.0,60.0,1.0,1.0,False,17000.0,2018,CA
63.0,3.0,21.0,1.0,2320.0,38.0,0.0,12.0,2.0,1.0,False,10000.0,2018,CA
21.0,1.0,19.0,5.0,440.0,6.0,2.0,40.0,2.0,1.0,False,52000.0,2018,CA
19.0,1.0,18.0,5.0,9365.0,6.0,4.0,10.0,1.0,1.0,False,28000.0,2018,CA
37.0,1.0,20.0,1.0,3310.0,6.0,0.0,32.0,2.0,1.0,True,8000.0,2018,CA
19.0,1.0,16.0,5.0,4030.0,303.0,5.0,16.0,1.0,1.0,False,35000.0,2018,CA
55.0,1.0,23.0,2.0,565.0,48.0,13.0,40.0,1.0,2.0,True,109000.0,2018,CA
37.0,1.0,20.0,3.0,205.0,6.0,0.0,48.0,2.0,1.0,False,14100.0,2018,CA
62.0,6.0,19.0,5.0,4251.0,6.0,0.0,60.0,1.0,1.0,False,,2018,CA
35.0,1.0,21.0,5.0,5240.0,6.0,10.0,40.0,1.0,6.0,False,26000.0,2018,CA
40.0,1.0,21.0,1.0,4600.0,247.0,0.0,4.0,2.0,6.0,False,107000.0,2018,CA
22.0,1.0,19.0,5.0,5240.0,6.0,2.0,40.0,1.0,1.0,False,70000.0,2018,CA
32.0,4.0,22.0,1.0,2205.0,41.0,0.0,50.0,1.0,1.0,True,26700.0,2018,CA
35.0,5.0,22.0,5.0,5740.0,78.0,0.0,40.0,2.0,8.0,True,,2018,CA
63.0,2.0,21.0,1.0,2545.0,6.0,1.0,17.0,2.0,1.0,False,2000.0,2018,CA
43.0,6.0,15.0,1.0,5510.0,303.0,1.0,40.0,1.0,8.0,False,20600.0,2018,CA
40.0,1.0,14.0,1.0,6260.0,303.0,1.0,40.0,1.0,8.0,True,43500.0,2018,CA
24.0,1.0,21.0,5.0,5810.0,6.0,2.0,20.0,2.0,8.0,False,,2018,CA
52.0,1.0,21.0,1.0,10.0,106.0,0.0,40.0,1.0,1.0,True,,2018,CA
34.0,2.0,21.0,1.0,3323.0,26.0,1.0,15.0,2.0,1.0,False,,2018,CA
57.0,2.0,18.0,3.0,4210.0,6.0,0.0,45.0,1.0,3.0,True,,2018,CA
36.0,1.0,14.0,1.0,9130.0,6.0,0.0,40.0,1.0,1.0,False,47000.0,2018,CA
27.0,6.0,19.0,5.0,6260.0,6.0,0.0,5.0,1.0,9.0,False,6000.0,2018,CA
62.0,1.0,19.0,1.0,1530.0,303.0,1.0,50.0,1.0,1.0,True,440.0,2018,CA
32.0,1.0,19.0,1.0,4110.0,6.0,0.0,40.0,2.0,1.0,False,62600.0,2018,CA
59.0,3.0,16.0,1.0,5020.0,6.0,0.0,40.0,2.0,1.0,False,,2018,CA
40.0,3.0,16.0,1.0,440.0,41.0,0.0,39.0,2.0,1.0,False,0.0,2018,CA
40.0,1.0,21.0,1.0,800.0,200.0,0.0,40.0,1.0,9.0,True,1900.0,2018,CA
49.0,1.0,20.0,1.0,7640.0,233.0,0.0,40.0,1.0,6.0,False,39000.0,2018,CA
31.0,1.0,19.0,5.0,5510.0,6.0,2.0,30.0,1.0,1.0,False,0.0,2018,CA
22.0,1.0,21.0,5.0,1825.0,6.0,0.0,40.0,2.0,1.0,False,58000.0,2018,CA
49.0,1.0,11.0,3.0,4220.0,303.0,0.0,56.0,1.0,1.0,False,50000.0,2018,CA
62.0,5.0,23.0,3.0,2100.0,36.0,0.0,40.0,1.0,1.0,True,8100.0,2018,CA
28.0,1.0,18.0,1.0,9350.0,6.0,9.0,20.0,1.0,1.0,False,73000.0,2018,CA
18.0,1.0,16.0,5.0,4030.0,6.0,17.0,12.0,1.0,8.0,False,0.0,2018,CA
53.0,6.0,15.0,1.0,4251.0,303.0,1.0,40.0,1.0,8.0,False,0.0,2018,CA
68.0,1.0,22.0,3.0,440.0,6.0,0.0,50.0,2.0,1.0,True,4500.0,2018,CA
17.0,1.0,14.0,5.0,4030.0,303.0,2.0,20.0,1.0,8.0,False,35000.0,2018,CA
30.0,6.0,21.0,5.0,4700.0,6.0,4.0,50.0,2.0,1.0,False,7900.0,2018,CA
20.0,1.0,15.0,5.0,4965.0,16.0,12.0,30.0,1.0,1.0,False,120000.0,2018,CA
41.0,1.0,22.0,1.0,800.0,49.0,1.0,60.0,1.0,1.0,True,22400.0,2018,CA
27.0,1.0,21.0,5.0,2310.0,48.0,12.0,40.0,2.0,1.0,False,85000.0,2018,CA
58.0,2.0,24.0,3.0,2205.0,110.0,0.0,30.0,1.0,1.0,True,25300.0,2018,CA
27.0,2.0,16.0,5.0,6355.0,6.0,5.0,40.0,1.0,6.0,False,0.0,2018,CA
57.0,2.0,20.0,3.0,800.0,12.0,0.0,40.0,2.0,1.0,True,25000.0,2018,CA
66.0,6.0,21.0,1.0,3602.0,207.0,0.0,23.0,1.0,6.0,False,,2018,CA
27.0,1.0,16.0,1.0,4220.0,6.0,0.0,60.0,1.0,1.0,False,54000.0,2018,CA
33.0,1.0,14.0,1.0,5240.0,6.0,1.0,30.0,2.0,1.0,False,,2018,CA
19.0,5.0,16.0,5.0,9825.0,4.0,17.0,40.0,1.0,9.0,False,23000.0,2018,CA
60.0,2.0,21.0,5.0,705.0,36.0,0.0,40.0,2.0,1.0,True,,2018,CA
54.0,1.0,16.0,5.0,4020.0,6.0,2.0,35.0,2.0,1.0,False,0.0,2018,CA
32.0,1.0,19.0,1.0,4920.0,6.0,1.0,40.0,2.0,1.0,False,79000.0,2018,CA
62.0,3.0,21.0,1.0,440.0,27.0,0.0,40.0,1.0,1.0,True,0.0,2018,CA
60.0,1.0,21.0,1.0,3602.0,233.0,17.0,40.0,1.0,6.0,False,0.0,2018,CA
43.0,1.0,18.0,3.0,7610.0,303.0,11.0,40.0,1.0,1.0,False,40000.0,2018,CA
44.0,1.0,19.0,5.0,3870.0,6.0,2.0,50.0,1.0,8.0,False,40000.0,2018,CA
24.0,1.0,16.0,5.0,6050.0,6.0,2.0,50.0,1.0,8.0,False,,2018,CA
55.0,1.0,1.0,1.0,9130.0,303.0,6.0,40.0,1.0,9.0,False,0.0,2018,CA
56.0,3.0,16.0,5.0,3900.0,22.0,0.0,40.0,2.0,9.0,True,38100.0,2018,CA
50.0,1.0,22.0,3.0,4810.0,49.0,0.0,40.0,2.0,1.0,False,60000.0,2018,CA
27.0,1.0,16.0,5.0,6050.0,303.0,2.0,40.0,1.0,1.0,False,60000.0,2018,CA
49.0,1.0,18.0,5.0,3603.0,6.0,0.0,40.0,2.0,2.0,False,5000.0,2018,CA
30.0,1.0,21.0,1.0,530.0,6.0,1.0,40.0,1.0,1.0,True,,2018,CA
60.0,2.0,19.0,1.0,3500.0,39.0,1.0,40.0,2.0,1.0,False,57000.0,2018,CA
67.0,5.0,20.0,1.0,440.0,6.0,0.0,48.0,1.0,9.0,True,100900.0,2018,CA
46.0,1.0,21.0,1.0,8740.0,370.0,1.0,40.0,2.0,8.0,False,13200.0,2018,CA
39.0,1.0,14.0,5.0,6050.0,303.0,0.0,48.0,1.0,1.0,False,25900.0,2018,CA
53.0,1.0,1.0,1.0,4820.0,303.0,0.0,40.0,2.0,1.0,True,14000.0,2018,CA
54.0,1.0,1.0,1.0,9130.0,303.0,0.0,40.0,1.0,8.0,False,11400.0,2018,CA
64.0,4.0,20.0,1.0,4435.0,6.0,0.0,20.0,1.0,1.0,True,76900.0,2018,CA
36.0,1.0,19.0,1.0,4810.0,12.0,0.0,40.0,2.0,1.0,False,210000.0,2018,CA
62.0,3.0,22.0,1.0,3230.0,36.0,0.0,38.0,2.0,1.0,True,0.0,2018,CA
22.0,1.0,21.0,5.0,4760.0,6.0,0.0,40.0,2.0,1.0,False,36800.0,2018,CA
27.0,2.0,21.0,5.0,5740.0,6.0,2.0,40.0,2.0,6.0,False,40000.0,2018,CA
63.0,1.0,16.0,1.0,6355.0,13.0,0.0,40.0,1.0,5.0,False,17000.0,2018,CA
44.0,1.0,10.0,5.0,9645.0,303.0,13.0,40.0,1.0,8.0,False,40000.0,2018,CA
42.0,1.0,22.0,1.0,2850.0,6.0,1.0,40.0,1.0,1.0,True,1200.0,2018,CA
17.0,1.0,14.0,5.0,4020.0,6.0,2.0,30.0,1.0,1.0,False,150000.0,2018,CA
24.0,1.0,20.0,5.0,5810.0,6.0,2.0,38.0,2.0,1.0,False,63000.0,2018,CA
26.0,1.0,21.0,5.0,5860.0,6.0,0.0,40.0,1.0,6.0,False,26600.0,2018,CA
62.0,1.0,20.0,5.0,2634.0,247.0,0.0,40.0,1.0,6.0,False,25000.0,2018,CA
31.0,6.0,18.0,1.0,6260.0,6.0,1.0,30.0,1.0,1.0,False,35500.0,2018,CA
36.0,1.0,9.0,5.0,6260.0,313.0,0.0,30.0,1.0,8.0,False,52500.0,2018,CA
52.0,1.0,15.0,3.0,7200.0,247.0,15.0,49.0,1.0,6.0,True,4200.0,2018,CA
22.0,1.0,19.0,5.0,4020.0,6.0,3.0,24.0,1.0,1.0,False,1200.0,2018,CA
48.0,1.0,22.0,1.0,440.0,42.0,2.0,40.0,1.0,6.0,False,685000.0,2018,CA
57.0,2.0,21.0,1.0,800.0,139.0,0.0,40.0,2.0,1.0,True,,2018,CA
67.0,6.0,16.0,1.0,3602.0,6.0,1.0,23.0,2.0,6.0,False,,2018,CA
30.0,1.0,19.0,5.0,4720.0,6.0,2.0,28.0,2.0,8.0,False,,2018,CA
38.0,3.0,19.0,1.0,3740.0,6.0,1.0,48.0,1.0,1.0,False,75500.0,2018,CA
69.0,4.0,24.0,1.0,2360.0,6.0,0.0,70.0,1.0,1.0,True,11900.0,2018,CA
57.0,1.0,21.0,1.0,110.0,6.0,1.0,50.0,1.0,1.0,True,120000.0,2018,CA
36.0,1.0,1.0,1.0,4655.0,312.0,0.0,40.0,1.0,1.0,True,1500.0,2018,CA
52.0,7.0,10.0,1.0,4710.0,217.0,1.0,40.0,1.0,6.0,False,9600.0,2018,CA
42.0,1.0,16.0,1.0,4621.0,6.0,0.0,40.0,2.0,1.0,False,35000.0,2018,CA
