AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,label,PINCP,Year,State
45.0,1.0,22.0,1.0,2830.0,12.0,0.0,40.0,2.0,1.0,True,66000.0,2018,CA
54.0,1.0,22.0,1.0,800.0,240.0,0.0,50.0,2.0,6.0,True,64000.0,2018,CA
27.0,2.0,16.0,5.0,5860.0,6.0,0.0,40.0,2.0,1.0,True,0.0,2018,CA
52.0,4.0,18.0,1.0,101.0,6.0,0.0,40.0,2.0,1.0,True,50000.0,2018,CA
60.0,1.0,21.0,3.0,3255.0,6.0,0.0,36.0,2.0,1.0,True,79000.0,2018,CA
57.0,1.0,19.0,1.0,9050.0,53.0,1.0,40.0,2.0,1.0,True,,2018,CA
50.0,1.0,16.0,3.0,4850.0,53.0,0.0,40.0,2.0,1.0,False,26000.0,2018,CA
48.0,1.0,24.0,5.0,1760.0,109.0,0.0,50.0,1.0,1.0,True,100000.0,2018,CA
48.0,2.0,1.0,5.0,3603.0,215.0,0.0,12.0,2.0,6.0,False,,2018,CA
58.0,1.0,16.0,3.0,9130.0,303.0,0.0,53.0,1.0,8.0,False,280000.0,2018,CA
34.0,1.0,19.0,5.0,3500.0,6.0,0.0,36.0,2.0,2.0,False,15000.0,2018,CA
46.0,1.0,23.0,5.0,630.0,217.0,0.0,40.0,2.0,6.0,True,0.0,2018,CA
35.0,1.0,23.0,1.0,2100.0,6.0,1.0,40.0,1.0,1.0,True,-4800.0,2018,CA
34.0,1.0,11.0,1.0,3648.0,303.0,1.0,60.0,1.0,8.0,True,400.0,2018,CA
38.0,1.0,19.0,1.0,136.0,6.0,0.0,45.0,2.0,5.0,True,990.0,2018,CA
31.0,7.0,17.0,1.0,310.0,6.0,1.0,40.0,2.0,6.0,True,59000.0,2018,CA
59.0,1.0,16.0,1.0,5000.0,301.0,1.0,40.0,2.0,1.0,False,0.0,2018,CA
30.0,1.0,16.0,1.0,9130.0,6.0,1.0,60.0,1.0,1.0,True,0.0,2018,CA
52.0,3.0,19.0,1.0,5740.0,6.0,2.0,40.0,2.0,1.0,False,4000.0,2018,CA
36.0,1.0,15.0,1.0,5240.0,6.0,0.0,30.0,2.0,8.0,False,22200.0,2018,CA
28.0,7.0,21.0,5.0,440.0,6.0,0.0,70.0,1.0,1.0,True,0.0,2018,CA
44.0,1.0,21.0,1.0,9620.0,6.0,1.0,40.0,1.0,1.0,True,55000.0,2018,CA
52.0,1.0,19.0,1.0,3645.0,303.0,0.0,40.0,2.0,8.0,False,53300.0,2018,CA
36.0,4.0,21.0,1.0,1530.0,6.0,1.0,1.0,1.0,8.0,False,13500.0,2018,CA
62.0,1.0,16.0,5.0,8760.0,6.0,13.0,55.0,2.0,1.0,True,26000.0,2018,CA
49.0,6.0,21.0,1.0,2850.0,449.0,0.0,25.0,2.0,1.0,True,,2018,CA
29.0,1.0,21.0,1.0,3255.0,6.0,0.0,36.0,2.0,1.0,True,2000.0,2018,CA
44.0,1.0,21.0,3.0,540.0,55.0,0.0,40.0,1.0,1.0,False,9000.0,2018,CA
17.0,6.0,18.0,5.0,4600.0,47.0,17.0,5.0,2.0,9.0,False,20100.0,2018,CA
20.0,1.0,1.0,5.0,9130.0,6.0,2.0,10.0,1.0,1.0,False,32600.0,2018,CA
32.0,1.0,21.0,1.0,3424.0,26.0,0.0,32.0,2.0,6.0,False,63600.0,2018,CA
51.0,1.0,16.0,3.0,3402.0,6.0,2.0,40.0,1.0,1.0,True,13000.0,2018,CA
29.0,1.0,19.0,4.0,4720.0,6.0,0.0,20.0,2.0,8.0,False,50000.0,2018,CA
32.0,3.0,21.0,5.0,2205.0,217.0,0.0,20.0,2.0,6.0,False,12500.0,2018,CA
55.0,3.0,24.0,1.0,2012.0,6.0,1.0,40.0,2.0,1.0,False,41600.0,2018,CA
17.0,1.0,14.0,5.0,4740.0,6.0,7.0,40.0,2.0,1.0,False,1500.0,2018,CA
21.0,1.0,16.0,5.0,5240.0,303.0,2.0,36.0,2.0,1.0,False,0.0,2018,CA
60.0,6.0,16.0,1.0,600.0,214.0,0.0,40.0,1.0,1.0,True,0.0,2018,CA
57.0,1.0,11.0,1.0,9130.0,303.0,1.0,40.0,1.0,1.0,False,44000.0,2018,CA
45.0,1.0,21.0,1.0,800.0,207.0,0.0,40.0,2.0,6.0,True,9610.0,2018,CA
58.0,7.0,15.0,3.0,4900.0,6.0,0.0,15.0,1.0,1.0,False,353000.0,2018,CA
52.0,6.0,16.0,1.0,9645.0,303.0,1.0,50.0,1.0,1.0,True,,2018,CA
41.0,1.0,21.0,1.0,700.0,6.0,0.0,35.0,2.0,1.0,False,36000.0,2018,CA
33.0,1.0,21.0,5.0,800.0,8.0,0.0,40.0,1.0,1.0,True,0.0,2018,CA
50.0,1.0,19.0,5.0,310.0,214.0,13.0,40.0,1.0,1.0,False,45000.0,2018,CA
62.0,3.0,15.0,1.0,7340.0,6.0,0.0,40.0,1.0,1.0,True,7000.0,2018,CA
41.0,7.0,22.0,1.0,2850.0,6.0,0.0,50.0,1.0,1.0,True,13700.0,2018,CA
48.0,3.0,20.0,1.0,2825.0,6.0,0.0,45.0,1.0,1.0,True,,2018,CA
22.0,1.0,14.0,5.0,4220.0,6.0,2.0,49.0,1.0,1.0,False,80000.0,2018,CA
40.0,1.0,21.0,1.0,20.0,6.0,0.0,40.0,2.0,1.0,False,8600.0,2018,CA
20.0,1.0,16.0,5.0,1021.0,6.0,2.0,40.0,1.0,1.0,False,30000.0,2018,CA
37.0,4.0,24.0,1.0,2205.0,42.0,0.0,40.0,1.0,8.0,False,39000.0,2018,CA
35.0,1.0,24.0,1.0,3000.0,6.0,0.0,40.0,1.0,1.0,False,110000.0,2018,CA
46.0,6.0,22.0,1.0,2850.0,6.0,0.0,10.0,2.0,1.0,False,6000.0,2018,CA
19.0,5.0,16.0,5.0,8140.0,12.0,17.0,50.0,1.0,1.0,False,2400.0,2018,CA
35.0,1.0,21.0,1.0,3645.0,247.0,1.0,24.0,2.0,6.0,False,47500.0,2018,CA
55.0,1.0,16.0,1.0,6720.0,25.0,0.0,50.0,1.0,1.0,True,0.0,2018,CA
50.0,1.0,14.0,1.0,4220.0,303.0,0.0,40.0,2.0,1.0,False,71500.0,2018,CA
52.0,6.0,21.0,5.0,9142.0,17.0,13.0,40.0,1.0,2.0,False,53000.0,2018,CA
50.0,4.0,21.0,1.0,4220.0,333.0,1.0,40.0,1.0,2.0,True,14000.0,2018,CA
59.0,1.0,16.0,1.0,4760.0,508.0,1.0,40.0,2.0,9.0,False,565000.0,2018,CA
43.0,1.0,16.0,1.0,7750.0,303.0,1.0,40.0,2.0,8.0,False,50000.0,2018,CA
58.0,7.0,21.0,1.0,4700.0,217.0,0.0,30.0,2.0,6.0,False,82000.0,2018,CA
63.0,1.0,21.0,1.0,7720.0,233.0,10.0,40.0,1.0,6.0,False,75000.0,2018,CA
61.0,6.0,18.0,1.0,9130.0,312.0,0.0,50.0,2.0,1.0,False,8000.0,2018,CA
56.0,1.0,21.0,3.0,5240.0,6.0,13.0,40.0,1.0,1.0,True,,2018,CA
21.0,1.0,16.0,5.0,5240.0,6.0,2.0,15.0,2.0,9.0,False,,2018,CA
23.0,1.0,18.0,5.0,4120.0,6.0,0.0,16.0,2.0,1.0,False,5800.0,2018,CA
65.0,6.0,22.0,1.0,2752.0,6.0,0.0,6.0,1.0,1.0,False,,2018,CA
29.0,1.0,21.0,5.0,150.0,508.0,2.0,40.0,1.0,7.0,False,3600.0,2018,CA
26.0,1.0,19.0,1.0,910.0,6.0,0.0,40.0,1.0,8.0,True,18000.0,2018,CA
33.0,1.0,1.0,1.0,6260.0,207.0,0.0,40.0,1.0,6.0,False,30000.0,2018,CA
55.0,1.0,9.0,1.0,9130.0,233.0,1.0,50.0,1.0,6.0,False,0.0,2018,CA
44.0,7.0,22.0,1.0,5120.0,42.0,0.0,20.0,2.0,1.0,True,20000.0,2018,CA
43.0,1.0,21.0,1.0,4820.0,200.0,1.0,40.0,2.0,1.0,False,,2018,CA
51.0,1.0,19.0,1.0,4840.0,303.0,0.0,50.0,1.0,1.0,True,72000.0,2018,CA
60.0,1.0,1.0,1.0,3603.0,303.0,0.0,40.0,2.0,1.0,False,210000.0,2018,CA
73.0,1.0,18.0,5.0,4760.0,39.0,0.0,17.0,1.0,1.0,False,68000.0,2018,CA
22.0,4.0,18.0,5.0,3870.0,6.0,2.0,40.0,1.0,1.0,False,6000.0,2018,CA
46.0,6.0,21.0,1.0,2300.0,39.0,0.0,60.0,1.0,2.0,True,12000.0,2018,CA
50.0,6.0,21.0,1.0,9130.0,210.0,0.0,40.0,1.0,6.0,False,,2018,CA
58.0,5.0,21.0,1.0,9130.0,247.0,0.0,40.0,1.0,6.0,True,70000.0,2018,CA
61.0,1.0,22.0,1.0,300.0,210.0,0.0,50.0,1.0,6.0,True,20000.0,2018,CA
62.0,6.0,19.0,1.0,2600.0,21.0,1.0,60.0,1.0,1.0,False,0.0,2018,CA
26.0,1.0,21.0,1.0,9130.0,6.0,0.0,40.0,1.0,1.0,False,50000.0,2018,CA
70.0,1.0,21.0,1.0,800.0,233.0,1.0,40.0,1.0,6.0,True,6500.0,2018,CA
52.0,1.0,21.0,1.0,4810.0,34.0,1.0,40.0,1.0,1.0,True,37600.0,2018,CA
50.0,1.0,16.0,1.0,5940.0,303.0,6.0,40.0,2.0,1.0,False,8900.0,2018,CA
41.0,1.0,20.0,1.0,1021.0,6.0,1.0,40.0,1.0,6.0,True,24000.0,2018,CA
55.0,1.0,9.0,1.0,9620.0,303.0,0.0,40.0,1.0,1.0,False,0.0,2018,CA
28.0,3.0,21.0,5.0,3255.0,440.0,0.0,40.0,2.0,2.0,True,,2018,CA
36.0,1.0,21.0,5.0,1105.0,163.0,0.0,20.0,1.0,1.0,False,20000.0,2018,CA
19.0,1.0,19.0,5.0,2830.0,8.0,17.0,2.0,1.0,1.0,False,5000.0,2018,CA
38.0,2.0,16.0,1.0,4220.0,6.0,9.0,4.0,1.0,1.0,False,,2018,CA
21.0,1.0,19.0,5.0,1910.0,6.0,17.0,10.0,1.0,6.0,False,20500.0,2018,CA
55.0,7.0,16.0,1.0,4950.0,303.0,6.0,40.0,2.0,8.0,True,1400.0,2018,CA
29.0,1.0,16.0,1.0,3500.0,6.0,0.0,40.0,1.0,2.0,False,6500.0,2018,CA
58.0,1.0,19.0,1.0,10.0,34.0,1.0,55.0,2.0,1.0,True,23300.0,2018,CA
59.0,7.0,20.0,1.0,10.0,217.0,1.0,40.0,1.0,6.0,False,16800.0,2018,CA
54.0,1.0,21.0,1.0,1920.0,210.0,0.0,40.0,1.0,9.0,False,45010.0,2018,CA
42.0,3.0,19.0,5.0,3602.0,247.0,0.0,26.0,2.0,6.0,False,55000.0,2018,CA
42.0,3.0,22.0,1.0,2310.0,6.0,1.0,40.0,2.0,1.0,True,,2018,CA
64.0,6.0,22.0,1.0,1010.0,6.0,1.0,46.0,1.0,1.0,True,6600.0,2018,CA
58.0,1.0,19.0,1.0,565.0,6.0,0.0,40.0,1.0,1.0,True,52900.0,2018,CA
29.0,1.0,21.0,5.0,4720.0,6.0,2.0,28.0,1.0,1.0,False,75000.0,2018,CA
35.0,1.0,16.0,5.0,9142.0,303.0,10.0,40.0,1.0,8.0,True,,2018,CA
32.0,1.0,21.0,1.0,2640.0,48.0,1.0,60.0,1.0,1.0,True,11000.0,2018,CA
39.0,4.0,20.0,3.0,5000.0,6.0,0.0,45.0,2.0,8.0,False,20000.0,2018,CA
51.0,2.0,18.0,1.0,5120.0,6.0,1.0,35.0,2.0,8.0,False,80000.0,2018,CA
20.0,1.0,16.0,5.0,9645.0,6.0,2.0,40.0,1.0,1.0,False,22800.0,2018,CA
45.0,3.0,18.0,1.0,150.0,6.0,0.0,40.0,2.0,3.0,True,36000.0,2018,CA
50.0,2.0,22.0,1.0,3930.0,247.0,1.0,40.0,1.0,6.0,True,10000.0,2018,CA
47.0,1.0,16.0,1.0,7340.0,312.0,0.0,40.0,1.0,8.0,False,,2018,CA
49.0,3.0,22.0,1.0,2310.0,6.0,1.0,60.0,2.0,1.0,True,46700.0,2018,CA
31.0,1.0,16.0,1.0,5400.0,6.0,9.0,40.0,2.0,8.0,False,22500.0,2018,CA
53.0,1.0,21.0,1.0,735.0,9.0,1.0,20.0,2.0,1.0,False,,2018,CA
38.0,4.0,21.0,1.0,1610.0,6.0,1.0,50.0,1.0,1.0,True,41200.0,2018,CA
32.0,1.0,20.0,3.0,4720.0,303.0,0.0,25.0,2.0,1.0,False,32000.0,2018,CA
68.0,1.0,18.0,2.0,3930.0,17.0,0.0,40.0,2.0,1.0,False,,2018,CA
34.0,1.0,18.0,3.0,5240.0,312.0,0.0,40.0,2.0,1.0,False,160000.0,2018,CA
25.0,1.0,22.0,5.0,1360.0,17.0,0.0,40.0,2.0,1.0,False,8000.0,2018,CA
25.0,1.0,21.0,5.0,1021.0,6.0,12.0,40.0,1.0,1.0,True,0.0,2018,CA
40.0,3.0,20.0,1.0,3870.0,303.0,1.0,50.0,2.0,1.0,True,130000.0,2018,CA
32.0,1.0,16.0,1.0,8740.0,6.0,1.0,40.0,1.0,1.0,True,67000.0,2018,CA
25.0,6.0,19.0,5.0,4525.0,6.0,4.0,30.0,2.0,2.0,False,105000.0,2018,CA
49.0,1.0,14.0,1.0,8920.0,303.0,0.0,40.0,1.0,8.0,False,1500.0,2018,CA
44.0,4.0,18.0,1.0,440.0,6.0,0.0,45.0,1.0,2.0,True,,2018,CA
37.0,1.0,21.0,5.0,20.0,6.0,13.0,60.0,1.0,1.0,True,,2018,CA
32.0,1.0,21.0,5.0,2300.0,4.0,2.0,40.0,2.0,1.0,False,70800.0,2018,CA
59.0,1.0,22.0,1.0,300.0,34.0,0.0,50.0,1.0,1.0,True,70000.0,2018,CA
75.0,8.0,20.0,3.0,2600.0,44.0,0.0,8.0,2.0,1.0,False,9700.0,2018,CA
28.0,2.0,20.0,5.0,2435.0,6.0,13.0,30.0,1.0,1.0,False,17900.0,2018,CA
24.0,7.0,21.0,5.0,2830.0,42.0,2.0,10.0,2.0,1.0,False,11700.0,2018,CA
46.0,7.0,24.0,1.0,3010.0,210.0,0.0,40.0,2.0,8.0,True,10030.0,2018,CA
36.0,1.0,21.0,1.0,1105.0,233.0,0.0,40.0,1.0,6.0,True,0.0,2018,CA
36.0,1.0,9.0,5.0,6050.0,303.0,0.0,35.0,2.0,1.0,False,80000.0,2018,CA
59.0,1.0,23.0,3.0,7000.0,314.0,13.0,40.0,1.0,8.0,True,70000.0,2018,CA
46.0,1.0,20.0,1.0,5820.0,303.0,1.0,40.0,2.0,8.0,True,14000.0,2018,CA
36.0,1.0,18.0,5.0,4760.0,6.0,0.0,33.0,1.0,6.0,False,15600.0,2018,CA
24.0,1.0,18.0,5.0,5400.0,6.0,2.0,18.0,2.0,6.0,False,21200.0,2018,CA
18.0,1.0,16.0,5.0,4760.0,6.0,17.0,12.0,2.0,1.0,False,18300.0,2018,CA
27.0,2.0,21.0,1.0,51.0,6.0,1.0,40.0,2.0,1.0,False,55000.0,2018,CA
24.0,1.0,21.0,5.0,5240.0,6.0,2.0,40.0,2.0,1.0,False,1000.0,2018,CA
50.0,1.0,24.0,1.0,10.0,210.0,0.0,50.0,1.0,6.0,True,,2018,CA
30.0,1.0,21.0,5.0,6330.0,6.0,15.0,40.0,1.0,8.0,False,160200.0,2018,CA
28.0,1.0,18.0,5.0,9645.0,6.0,15.0,40.0,1.0,2.0,False,15000.0,2018,CA
30.0,1.0,18.0,5.0,4020.0,6.0,2.0,40.0,1.0,1.0,False,12500.0,2018,CA
48.0,2.0,21.0,1.0,2014.0,233.0,1.0,99.0,2.0,6.0,False,565000.0,2018,CA
61.0,6.0,19.0,5.0,4920.0,11.0,0.0,60.0,1.0,1.0,True,15000.0,2018,CA
23.0,4.0,19.0,5.0,2440.0,6.0,0.0,80.0,1.0,8.0,False,27200.0,2018,CA
19.0,1.0,19.0,5.0,4030.0,6.0,17.0,12.0,2.0,1.0,False,0.0,2018,CA
50.0,1.0,16.0,1.0,4700.0,6.0,0.0,40.0,2.0,1.0,False,17600.0,2018,CA
25.0,1.0,21.0,5.0,850.0,6.0,2.0,40.0,1.0,1.0,True,0.0,2018,CA
54.0,1.0,20.0,1.0,3255.0,6.0,0.0,24.0,1.0,1.0,True,43000.0,2018,CA
56.0,1.0,21.0,1.0,530.0,6.0,0.0,40.0,2.0,1.0,True,0.0,2018,CA
68.0,6.0,20.0,1.0,5940.0,6.0,0.0,40.0,2.0,1.0,True,100000.0,2018,CA
27.0,1.0,16.0,5.0,9142.0,6.0,12.0,40.0,1.0,6.0,False,63600.0,2018,CA
34.0,1.0,21.0,5.0,2600.0,6.0,2.0,30.0,2.0,1.0,False,38000.0,2018,CA
33.0,1.0,20.0,3.0,3421.0,6.0,0.0,20.0,2.0,1.0,False,8000.0,2018,CA
25.0,1.0,21.0,5.0,8740.0,6.0,2.0,40.0,1.0,1.0,False,43000.0,2018,CA
28.0,1.0,20.0,5.0,3603.0,6.0,0.0,8.0,2.0,1.0,False,0.0,2018,CA
42.0,3.0,20.0,1.0,1108.0,6.0,0.0,40.0,1.0,1.0,True,30.0,2018,CA
32.0,1.0,18.0,5.0,3930.0,6.0,0.0,32.0,1.0,1.0,False,1600.0,2018,CA
61.0,1.0,21.0,3.0,2145.0,6.0,0.0,40.0,2.0,1.0,True,25000.0,2018,CA
44.0,1.0,16.0,4.0,9130.0,303.0,11.0,10.0,1.0,1.0,False,53000.0,2018,CA
38.0,1.0,22.0,1.0,1410.0,212.0,1.0,40.0,2.0,1.0,True,28600.0,2018,CA
54.0,1.0,18.0,5.0,710.0,6.0,0.0,40.0,2.0,1.0,True,48000.0,2018,CA
50.0,5.0,18.0,1.0,600.0,233.0,1.0,44.0,1.0,6.0,True,34600.0,2018,CA
22.0,1.0,21.0,5.0,440.0,39.0,17.0,10.0,1.0,1.0,False,160.0,2018,CA
37.0,1.0,21.0,1.0,8610.0,247.0,0.0,40.0,1.0,6.0,True,3000.0,2018,CA
63.0,5.0,19.0,1.0,7210.0,233.0,0.0,40.0,1.0,6.0,True,32000.0,2018,CA
23.0,1.0,19.0,5.0,4850.0,6.0,2.0,40.0,2.0,8.0,False,,2018,CA
56.0,1.0,16.0,3.0,7700.0,47.0,0.0,55.0,1.0,1.0,True,1500.0,2018,CA
46.0,3.0,22.0,4.0,2320.0,6.0,0.0,50.0,1.0,1.0,False,3600.0,2018,CA
33.0,1.0,21.0,5.0,8740.0,6.0,13.0,40.0,1.0,8.0,True,6050.0,2018,CA
22.0,1.0,21.0,5.0,2631.0,6.0,12.0,45.0,2.0,1.0,True,45000.0,2018,CA
52.0,1.0,11.0,1.0,4230.0,6.0,1.0,40.0,2.0,1.0,False,0.0,2018,CA
37.0,6.0,20.0,1.0,4600.0,35.0,1.0,50.0,2.0,1.0,True,25000.0,2018,CA
41.0,3.0,21.0,5.0,5220.0,6.0,13.0,40.0,2.0,9.0,False,,2018,CA
40.0,1.0,16.0,1.0,8950.0,303.0,1.0,40.0,2.0,1.0,False,20800.0,2018,CA
61.0,1.0,21.0,1.0,6050.0,6.0,1.0,50.0,1.0,1.0,False,0.0,2018,CA
55.0,1.0,16.0,1.0,1555.0,6.0,1.0,40.0,1.0,1.0,False,0.0,2018,CA
52.0,1.0,18.0,1.0,120.0,53.0,0.0,40.0,2.0,1.0,False,103000.0,2018,CA
28.0,3.0,21.0,1.0,2310.0,6.0,0.0,30.0,2.0,9.0,False,67400.0,2018,CA
37.0,5.0,24.0,1.0,1320.0,39.0,1.0,40.0,1.0,1.0,True,14000.0,2018,CA
17.0,2.0,16.0,5.0,4600.0,6.0,2.0,5.0,2.0,1.0,False,0.0,2018,CA
47.0,7.0,17.0,1.0,310.0,139.0,0.0,60.0,1.0,1.0,True,60000.0,2018,CA
53.0,1.0,21.0,1.0,51.0,6.0,0.0,48.0,1.0,1.0,True,0.0,2018,CA
34.0,4.0,22.0,5.0,850.0,6.0,0.0,40.0,2.0,1.0,False,2660.0,2018,CA
42.0,1.0,16.0,1.0,5000.0,6.0,1.0,40.0,2.0,8.0,True,19000.0,2018,CA
30.0,1.0,21.0,1.0,800.0,6.0,0.0,45.0,2.0,1.0,True,0.0,2018,CA
24.0,1.0,9.0,1.0,6050.0,303.0,10.0,40.0,2.0,8.0,False,94200.0,2018,CA
39.0,1.0,22.0,1.0,230.0,12.0,0.0,60.0,1.0,1.0,False,100000.0,2018,CA
19.0,6.0,18.0,5.0,5510.0,6.0,17.0,2.0,2.0,6.0,False,8000.0,2018,CA
78.0,1.0,21.0,1.0,3300.0,217.0,0.0,15.0,1.0,6.0,False,933000.0,2018,CA
48.0,1.0,17.0,4.0,4220.0,303.0,15.0,40.0,1.0,8.0,False,0.0,2018,CA
46.0,1.0,21.0,1.0,6200.0,303.0,0.0,40.0,1.0,8.0,True,33000.0,2018,CA
39.0,1.0,24.0,1.0,1021.0,240.0,0.0,50.0,2.0,6.0,True,2000.0,2018,CA
28.0,1.0,21.0,1.0,2600.0,6.0,1.0,40.0,1.0,5.0,False,15000.0,2018,CA
66.0,7.0,21.0,1.0,530.0,217.0,1.0,40.0,1.0,6.0,True,24000.0,2018,CA
24.0,1.0,21.0,5.0,4760.0,303.0,0.0,40.0,2.0,1.0,False,55000.0,2018,CA
29.0,3.0,22.0,5.0,4435.0,6.0,0.0,26.0,1.0,1.0,False,16000.0,2018,CA
65.0,1.0,21.0,1.0,3500.0,233.0,1.0,36.0,2.0,6.0,False,19000.0,2018,CA
65.0,1.0,18.0,1.0,3310.0,48.0,1.0,24.0,2.0,1.0,True,21000.0,2018,CA
23.0,1.0,16.0,5.0,7700.0,6.0,2.0,32.0,1.0,2.0,False,3500.0,2018,CA
38.0,1.0,19.0,5.0,1007.0,247.0,5.0,40.0,2.0,6.0,False,33700.0,2018,CA
46.0,7.0,19.0,5.0,3630.0,6.0,0.0,30.0,2.0,1.0,True,197000.0,2018,CA
24.0,1.0,19.0,5.0,9620.0,6.0,2.0,35.0,1.0,1.0,False,30000.0,2018,CA
60.0,1.0,22.0,1.0,440.0,6.0,1.0,65.0,1.0,1.0,True,30000.0,2018,CA
49.0,1.0,22.0,1.0,4710.0,42.0,0.0,50.0,1.0,1.0,True,90000.0,2018,CA
18.0,1.0,16.0,5.0,4420.0,6.0,2.0,28.0,1.0,1.0,False,2400.0,2018,CA
41.0,1.0,18.0,2.0,5320.0,303.0,0.0,40.0,2.0,8.0,False,13800.0,2018,CA
57.0,2.0,16.0,1.0,2360.0,6.0,1.0,40.0,2.0,1.0,False,95000.0,2018,CA
53.0,1.0,16.0,3.0,4020.0,370.0,12.0,40.0,2.0,1.0,False,21500.0,2018,CA
31.0,1.0,19.0,1.0,3421.0,6.0,9.0,40.0,2.0,8.0,False,,2018,CA
53.0,7.0,18.0,1.0,4200.0,6.0,0.0,40.0,1.0,1.0,True,20000.0,2018,CA
51.0,3.0,16.0,5.0,7750.0,440.0,0.0,40.0,1.0,2.0,False,60000.0,2018,CA
65.0,2.0,20.0,3.0,3255.0,6.0,0.0,20.0,2.0,1.0,True,87000.0,2018,CA
33.0,3.0,22.0,1.0,2330.0,6.0,0.0,40.0,2.0,1.0,True,9600.0,2018,CA
18.0,5.0,16.0,5.0,9825.0,12.0,17.0,45.0,2.0,1.0,False,4800.0,2018,CA
27.0,1.0,21.0,5.0,51.0,301.0,2.0,40.0,1.0,6.0,True,75000.0,2018,CA
64.0,1.0,22.0,1.0,2635.0,6.0,1.0,20.0,2.0,1.0,False,27000.0,2018,CA
64.0,6.0,18.0,3.0,4920.0,6.0,0.0,30.0,1.0,1.0,True,96000.0,2018,CA
56.0,1.0,16.0,1.0,310.0,36.0,0.0,60.0,1.0,1.0,True,,2018,CA
29.0,1.0,21.0,5.0,5240.0,207.0,0.0,40.0,1.0,6.0,False,15000.0,2018,CA
36.0,1.0,19.0,5.0,9005.0,6.0,0.0,46.0,2.0,2.0,False,,2018,CA
36.0,1.0,22.0,5.0,3602.0,48.0,0.0,9.0,2.0,2.0,False,,2018,TX
52.0,1.0,20.0,1.0,3220.0,6.0,1.0,50.0,2.0,2.0,True,12000.0,2018,TX
18.0,3.0,16.0,5.0,5521.0,48.0,17.0,40.0,2.0,1.0,False,27700.0,2018,TX
62.0,1.0,19.0,2.0,4900.0,48.0,0.0,25.0,2.0,2.0,False,40000.0,2018,TX
64.0,4.0,20.0,1.0,3725.0,48.0,0.0,40.0,1.0,1.0,True,20000.0,2018,TX
62.0,1.0,21.0,3.0,1400.0,217.0,0.0,40.0,1.0,6.0,True,20000.0,2018,TX
17.0,1.0,14.0,5.0,4030.0,449.0,2.0,20.0,2.0,1.0,False,0.0,2018,TX
63.0,1.0,16.0,2.0,5350.0,48.0,0.0,30.0,2.0,1.0,False,12500.0,2018,TX
29.0,1.0,16.0,1.0,9141.0,303.0,0.0,50.0,1.0,9.0,False,92000.0,2018,TX
36.0,1.0,17.0,1.0,5940.0,48.0,1.0,50.0,1.0,1.0,True,474000.0,2018,TX
38.0,1.0,17.0,5.0,410.0,48.0,0.0,50.0,2.0,1.0,True,,2018,TX
30.0,1.0,21.0,5.0,705.0,48.0,13.0,40.0,1.0,1.0,True,50000.0,2018,TX
67.0,3.0,21.0,1.0,10.0,48.0,0.0,40.0,1.0,1.0,True,50000.0,2018,TX
42.0,1.0,14.0,1.0,4230.0,312.0,0.0,35.0,2.0,1.0,False,15600.0,2018,TX
47.0,7.0,19.0,1.0,4920.0,48.0,0.0,40.0,1.0,1.0,False,,2018,TX
50.0,1.0,19.0,1.0,3421.0,6.0,1.0,40.0,2.0,1.0,False,59000.0,2018,TX
17.0,1.0,14.0,5.0,6050.0,48.0,4.0,10.0,1.0,1.0,False,32000.0,2018,TX
20.0,5.0,19.0,5.0,9825.0,8.0,17.0,55.0,1.0,1.0,False,0.0,2018,TX
42.0,2.0,18.0,1.0,5740.0,53.0,0.0,40.0,2.0,1.0,False,,2018,TX
41.0,6.0,21.0,3.0,4810.0,48.0,2.0,55.0,1.0,1.0,True,2000.0,2018,TX
37.0,1.0,17.0,4.0,4710.0,48.0,0.0,60.0,1.0,8.0,True,36000.0,2018,TX
53.0,1.0,21.0,1.0,2310.0,48.0,1.0,40.0,2.0,1.0,True,10000.0,2018,TX
62.0,1.0,21.0,1.0,1460.0,110.0,1.0,50.0,1.0,1.0,True,0.0,2018,TX
31.0,1.0,21.0,5.0,52.0,40.0,0.0,40.0,1.0,1.0,True,31000.0,2018,TX
45.0,6.0,18.0,1.0,850.0,48.0,0.0,40.0,2.0,1.0,False,11000.0,2018,TX
24.0,1.0,21.0,5.0,850.0,48.0,13.0,60.0,1.0,8.0,False,103350.0,2018,TX
61.0,1.0,16.0,1.0,9600.0,48.0,0.0,60.0,1.0,2.0,True,5000.0,2018,TX
57.0,6.0,9.0,1.0,4230.0,303.0,0.0,16.0,2.0,1.0,False,100000.0,2018,TX
21.0,1.0,14.0,1.0,5110.0,42.0,9.0,40.0,2.0,1.0,False,21900.0,2018,TX
53.0,1.0,18.0,1.0,1050.0,48.0,1.0,40.0,1.0,1.0,True,12000.0,2018,TX
33.0,1.0,19.0,1.0,4700.0,6.0,0.0,40.0,1.0,1.0,True,77100.0,2018,TX
55.0,1.0,16.0,1.0,5240.0,48.0,3.0,40.0,1.0,1.0,False,7000.0,2018,TX
20.0,1.0,16.0,5.0,4030.0,48.0,2.0,30.0,2.0,1.0,False,20000.0,2018,TX
32.0,1.0,19.0,5.0,8630.0,48.0,0.0,60.0,1.0,1.0,True,1400.0,2018,TX
20.0,1.0,19.0,3.0,7800.0,303.0,10.0,8.0,2.0,8.0,False,6000.0,2018,TX
