Year,State,Model,Response,Actual_Label,Gender,AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,PINCP
2018,MI,Gemma2B,Below,Above,Male,21.0,1.0,19.0,1.0,4130.0,248.0,12.0,49.0,1.0,1.0,150000.0
2018,MI,Gemma2B,Below,Above,Female,33.0,2.0,22.0,1.0,705.0,26.0,1.0,40.0,2.0,1.0,130000.0
2018,MI,Gemma2B,Below,Below,Female,36.0,1.0,16.0,1.0,440.0,233.0,0.0,40.0,2.0,1.0,28700.0
2018,MI,Gemma2B,Below,Above,Female,61.0,1.0,17.0,3.0,3603.0,26.0,13.0,40.0,2.0,1.0,85000.0
2018,MI,Gemma2B,Below,Below,Female,28.0,1.0,19.0,5.0,4110.0,26.0,13.0,20.0,2.0,1.0,21400.0
2018,MI,Gemma2B,Below,Below,Female,46.0,8.0,22.0,1.0,2360.0,26.0,1.0,40.0,2.0,1.0,3720.0
2018,MI,Gemma2B,Below,Below,Female,48.0,1.0,21.0,3.0,3160.0,26.0,0.0,35.0,2.0,1.0,31400.0
2018,MI,Gemma2B,Below,Below,Male,17.0,1.0,14.0,5.0,7210.0,26.0,2.0,40.0,1.0,1.0,3000.0
2018,MI,Gemma2B,Below,Below,Female,56.0,2.0,19.0,3.0,5710.0,26.0,0.0,40.0,2.0,1.0,230.0
2018,MI,Gemma2B,Below,Below,Female,40.0,3.0,21.0,1.0,440.0,26.0,0.0,50.0,2.0,1.0,23400.0
2018,MI,Gemma2B,Below,Below,Female,30.0,1.0,18.0,1.0,4510.0,6.0,2.0,38.0,2.0,1.0,0.0
2018,MI,Gemma2B,Below,Below,Male,35.0,1.0,19.0,5.0,6230.0,26.0,2.0,40.0,1.0,1.0,0.0
2018,MI,Gemma2B,Below,Below,Male,38.0,1.0,22.0,5.0,2905.0,26.0,15.0,60.0,1.0,1.0,0.0
2018,MI,Gemma2B,Below,Below,Male,30.0,1.0,21.0,5.0,1021.0,210.0,0.0,40.0,1.0,9.0,46600.0
2018,MI,Gemma2B,Below,Above,Female,37.0,1.0,21.0,1.0,2840.0,26.0,1.0,40.0,2.0,1.0,63000.0
2018,MI,Gemma2B,Below,Below,Female,51.0,1.0,22.0,3.0,800.0,26.0,0.0,40.0,2.0,1.0,0.0
2018,MI,Gemma2B,Below,Below,Male,29.0,1.0,19.0,5.0,4251.0,26.0,2.0,12.0,1.0,1.0,47000.0
2018,MI,Gemma2B,Below,Below,Female,21.0,1.0,19.0,5.0,1410.0,26.0,0.0,40.0,2.0,1.0,0.0
2018,MI,Gemma2B,Below,Below,Male,24.0,1.0,17.0,5.0,9645.0,26.0,0.0,40.0,1.0,1.0,5000.0
2018,MI,Gemma2B,Above,Below,Female,44.0,1.0,21.0,1.0,2205.0,26.0,1.0,40.0,2.0,1.0,7600.0
2018,MI,Gemma2B,Below,Below,Male,20.0,1.0,16.0,5.0,440.0,26.0,2.0,40.0,1.0,1.0,
2018,MI,Gemma2B,Below,Below,Male,39.0,1.0,17.0,1.0,4220.0,26.0,1.0,45.0,1.0,1.0,42400.0
2018,MI,Gemma2B,Above,Below,Male,30.0,3.0,21.0,5.0,2310.0,26.0,0.0,38.0,1.0,1.0,0.0
2018,MI,Gemma2B,Above,Below,Female,40.0,1.0,20.0,3.0,3602.0,26.0,16.0,60.0,2.0,1.0,3000.0
2018,MI,Gemma2B,Below,Below,Male,17.0,1.0,18.0,5.0,4020.0,26.0,15.0,21.0,1.0,1.0,25000.0
2018,MI,Gemma2B,Below,Below,Male,50.0,1.0,19.0,1.0,3550.0,26.0,0.0,40.0,1.0,1.0,
2018,MI,Gemma2B,Below,Below,Male,24.0,1.0,18.0,5.0,9645.0,26.0,2.0,40.0,1.0,1.0,26300.0
2018,MI,Gemma2B,Below,Above,Male,50.0,7.0,16.0,1.0,4840.0,26.0,0.0,40.0,1.0,1.0,88000.0
2018,MI,Gemma2B,Below,Below,Female,25.0,2.0,21.0,1.0,2014.0,110.0,0.0,40.0,2.0,1.0,
2018,MI,Gemma2B,Below,Below,Female,43.0,1.0,23.0,1.0,800.0,26.0,1.0,40.0,2.0,1.0,25000.0
2018,MI,Gemma2B,Below,Above,Female,56.0,1.0,16.0,4.0,4420.0,28.0,0.0,6.0,2.0,2.0,111000.0
2018,MI,Gemma2B,Below,Below,Female,67.0,1.0,22.0,5.0,2640.0,26.0,0.0,40.0,2.0,1.0,
2018,MI,Gemma2B,Above,Below,Male,37.0,6.0,16.0,1.0,7210.0,26.0,0.0,45.0,1.0,1.0,
2018,MI,Gemma2B,Below,Below,Male,65.0,4.0,21.0,1.0,1050.0,26.0,0.0,40.0,1.0,1.0,
2018,MI,Gemma2B,Above,Below,Female,42.0,1.0,18.0,1.0,8710.0,26.0,0.0,40.0,2.0,1.0,7000.0
2018,MI,Gemma2B,Below,Below,Female,45.0,3.0,21.0,1.0,5740.0,26.0,1.0,40.0,2.0,1.0,50000.0
2018,MI,Gemma2B,Below,Below,Male,67.0,1.0,16.0,1.0,6260.0,26.0,0.0,40.0,1.0,1.0,10500.0
2018,MI,Gemma2B,Below,Below,Female,28.0,1.0,18.0,1.0,4720.0,233.0,1.0,33.0,2.0,6.0,26400.0
2018,MI,Gemma2B,Below,Above,Male,18.0,1.0,14.0,5.0,5522.0,26.0,2.0,18.0,1.0,1.0,140000.0
2018,MI,Gemma2B,Above,Below,Male,46.0,1.0,21.0,1.0,110.0,42.0,0.0,50.0,1.0,1.0,0.0
2018,MI,Gemma2B,Below,Above,Male,34.0,1.0,22.0,1.0,1021.0,19.0,0.0,40.0,1.0,1.0,53000.0
2018,MI,Gemma2B,Below,Below,Female,40.0,6.0,19.0,3.0,4350.0,26.0,0.0,45.0,2.0,1.0,25000.0
2018,MI,Gemma2B,Above,Below,Male,79.0,6.0,23.0,1.0,2100.0,26.0,1.0,20.0,1.0,1.0,9340.0
2018,MI,Gemma2B,Below,Below,Female,31.0,2.0,21.0,5.0,630.0,26.0,0.0,45.0,2.0,1.0,4000.0
2018,MI,Gemma2B,Below,Below,Male,47.0,4.0,17.0,5.0,5260.0,26.0,16.0,35.0,1.0,1.0,0.0
2018,MI,Gemma2B,Below,Below,Female,40.0,1.0,22.0,1.0,2002.0,26.0,0.0,50.0,2.0,1.0,30000.0
2018,MI,Gemma2B,Below,Below,Female,45.0,6.0,21.0,1.0,2360.0,26.0,0.0,16.0,2.0,1.0,24400.0
2018,MI,Gemma2B,Below,Below,Female,46.0,1.0,19.0,1.0,2640.0,26.0,1.0,50.0,2.0,1.0,
2018,MI,Gemma2B,Below,Below,Male,57.0,1.0,15.0,5.0,4220.0,26.0,5.0,35.0,1.0,1.0,19700.0
2018,MI,Gemma2B,Below,Below,Male,18.0,1.0,18.0,5.0,9350.0,48.0,17.0,30.0,1.0,1.0,0.0
2018,MI,Gemma2B,Below,Below,Female,21.0,1.0,19.0,5.0,5360.0,26.0,2.0,40.0,2.0,2.0,14400.0
2018,MI,Gemma2B,Above,Below,Male,57.0,1.0,18.0,1.0,5610.0,26.0,1.0,35.0,1.0,1.0,0.0
2018,MI,Gemma2B,Below,Below,Male,31.0,1.0,19.0,5.0,4700.0,26.0,4.0,25.0,1.0,1.0,15000.0
2018,MI,Gemma2B,Below,Below,Male,35.0,5.0,18.0,1.0,5550.0,26.0,1.0,50.0,1.0,1.0,46000.0
2018,MI,Gemma2B,Above,Below,Female,49.0,1.0,18.0,3.0,8740.0,26.0,2.0,40.0,2.0,1.0,27000.0
2018,MI,Gemma2B,Below,Below,Male,27.0,1.0,20.0,1.0,9130.0,26.0,1.0,40.0,1.0,1.0,9000.0
2018,MI,Gemma2B,Below,Below,Female,53.0,1.0,14.0,2.0,4020.0,26.0,12.0,40.0,2.0,1.0,2500.0
2018,MI,Gemma2B,Below,Below,Female,42.0,1.0,21.0,1.0,440.0,213.0,1.0,24.0,2.0,9.0,6900.0
2018,MI,Gemma2B,Below,Above,Male,42.0,1.0,16.0,1.0,8255.0,26.0,1.0,35.0,1.0,1.0,51000.0
2018,MI,Gemma2B,Below,Below,Male,35.0,2.0,22.0,1.0,2040.0,39.0,0.0,45.0,1.0,1.0,30000.0
2018,MI,Gemma2B,Below,Below,Female,60.0,1.0,16.0,1.0,3601.0,26.0,1.0,25.0,2.0,1.0,41500.0
2018,MI,Gemma2B,Below,Below,Female,65.0,3.0,20.0,1.0,3602.0,301.0,0.0,25.0,2.0,1.0,13000.0
2018,MI,Gemma2B,Below,Above,Female,49.0,1.0,21.0,1.0,5840.0,38.0,0.0,38.0,2.0,1.0,58900.0
2018,MI,Gemma2B,Below,Below,Male,58.0,1.0,22.0,1.0,1430.0,233.0,0.0,46.0,1.0,6.0,0.0
2018,MI,Gemma2B,Below,Above,Female,18.0,1.0,16.0,5.0,4020.0,163.0,2.0,12.0,2.0,1.0,73000.0
2018,MI,Gemma2B,Below,Below,Female,48.0,1.0,21.0,1.0,1065.0,26.0,0.0,50.0,2.0,1.0,20000.0
2018,MI,Gemma2B,Below,Below,Male,18.0,1.0,14.0,5.0,4130.0,26.0,2.0,20.0,1.0,9.0,50000.0
2018,MI,Gemma2B,Below,Below,Male,21.0,1.0,14.0,5.0,4000.0,26.0,16.0,40.0,1.0,2.0,2000.0
2018,MI,Gemma2B,Above,Below,Male,34.0,6.0,21.0,1.0,4200.0,26.0,1.0,45.0,1.0,1.0,18000.0
2018,MI,Gemma2B,Above,Below,Female,30.0,4.0,21.0,5.0,2310.0,18.0,0.0,35.0,2.0,1.0,15000.0
2018,MI,Gemma2B,Below,Below,Male,57.0,1.0,17.0,1.0,440.0,26.0,0.0,45.0,1.0,1.0,
2018,MI,Gemma2B,Above,Below,Male,58.0,2.0,16.0,1.0,750.0,26.0,1.0,48.0,1.0,1.0,9000.0
2018,MI,Gemma2B,Below,Below,Female,48.0,1.0,17.0,1.0,5160.0,26.0,1.0,38.0,2.0,1.0,0.0
2018,MI,Gemma2B,Below,Below,Female,31.0,6.0,19.0,1.0,4760.0,26.0,1.0,30.0,2.0,1.0,22900.0
2018,MI,Gemma2B,Above,Above,Male,46.0,1.0,22.0,1.0,1021.0,36.0,1.0,40.0,1.0,1.0,150000.0
2018,MI,Gemma2B,Below,Above,Male,55.0,1.0,16.0,1.0,8140.0,26.0,0.0,40.0,1.0,2.0,52600.0
2018,MI,Gemma2B,Above,Below,Male,48.0,1.0,16.0,1.0,8600.0,26.0,1.0,48.0,1.0,1.0,10100.0
2018,MI,Gemma2B,Above,Above,Male,63.0,1.0,16.0,1.0,8225.0,26.0,1.0,40.0,1.0,1.0,68000.0
2018,MI,Gemma2B,Below,Below,Female,53.0,2.0,19.0,1.0,5740.0,26.0,1.0,40.0,2.0,1.0,43000.0
2018,MI,Gemma2B,Below,Below,Male,29.0,2.0,20.0,1.0,4220.0,36.0,1.0,40.0,1.0,1.0,8200.0
2018,MI,Gemma2B,Below,Above,Female,59.0,1.0,18.0,1.0,3603.0,26.0,1.0,35.0,2.0,1.0,85000.0
2018,MI,Gemma2B,Below,Above,Male,76.0,6.0,21.0,1.0,800.0,26.0,0.0,2.0,1.0,1.0,67000.0
2018,MI,Gemma2B,Below,Below,Female,28.0,3.0,20.0,5.0,2016.0,2.0,13.0,30.0,2.0,1.0,20000.0
2018,MI,Gemma2B,Below,Below,Female,45.0,1.0,20.0,1.0,3255.0,18.0,1.0,40.0,2.0,1.0,32500.0
2018,MI,Gemma2B,Below,Below,Male,29.0,1.0,16.0,1.0,9130.0,18.0,0.0,36.0,1.0,1.0,40100.0
2018,MI,Gemma2B,Below,Above,Male,46.0,1.0,22.0,1.0,750.0,26.0,0.0,50.0,1.0,1.0,75000.0
2018,MI,Gemma2B,Above,Below,Female,32.0,1.0,24.0,3.0,3250.0,26.0,0.0,40.0,2.0,9.0,12500.0
2018,MI,Gemma2B,Below,Below,Male,66.0,1.0,20.0,1.0,3401.0,26.0,0.0,20.0,1.0,1.0,24000.0
2018,MI,Gemma2B,Below,Above,Female,26.0,1.0,20.0,5.0,5860.0,26.0,0.0,40.0,2.0,1.0,427000.0
2018,MI,Gemma2B,Below,Below,Male,59.0,1.0,20.0,1.0,1430.0,26.0,0.0,45.0,1.0,1.0,0.0
2018,MI,Gemma2B,Below,Below,Male,32.0,1.0,22.0,1.0,640.0,26.0,1.0,40.0,1.0,1.0,0.0
2018,MI,Gemma2B,Below,Below,Female,54.0,2.0,18.0,1.0,5000.0,26.0,0.0,50.0,2.0,1.0,22200.0
2018,MI,Gemma2B,Below,Above,Male,40.0,1.0,20.0,1.0,1108.0,231.0,0.0,45.0,1.0,6.0,53300.0
2018,MI,Gemma2B,Below,Above,Male,43.0,1.0,22.0,1.0,1460.0,26.0,1.0,40.0,1.0,1.0,60000.0
2018,MI,Gemma2B,Below,Below,Female,37.0,1.0,18.0,1.0,2545.0,26.0,0.0,27.0,2.0,1.0,17000.0
2018,MI,Gemma2B,Below,Below,Female,32.0,1.0,20.0,3.0,9620.0,213.0,0.0,24.0,2.0,1.0,22900.0
2018,MI,Gemma2B,Below,Above,Male,49.0,1.0,18.0,3.0,5610.0,26.0,0.0,40.0,1.0,1.0,106000.0
2018,MI,Gemma2B,Below,Below,Male,51.0,1.0,21.0,5.0,2634.0,26.0,0.0,40.0,1.0,1.0,50000.0
2018,MI,Gemma2B,Below,Below,Female,60.0,1.0,16.0,1.0,5860.0,26.0,0.0,40.0,2.0,1.0,13000.0
2018,MI,Gemma2B,Above,Below,Male,28.0,5.0,18.0,1.0,3605.0,26.0,16.0,75.0,1.0,1.0,31000.0
2018,MI,Gemma2B,Below,Below,Female,22.0,3.0,16.0,5.0,3603.0,36.0,5.0,12.0,2.0,1.0,
2018,MI,Gemma2B,Below,Below,Female,72.0,4.0,16.0,4.0,5860.0,39.0,6.0,8.0,2.0,1.0,25800.0
2018,MI,Gemma2B,Above,Below,Female,58.0,1.0,21.0,1.0,5110.0,210.0,1.0,40.0,2.0,6.0,50000.0
2018,MI,Gemma2B,Below,Below,Male,24.0,1.0,18.0,5.0,5110.0,26.0,0.0,45.0,1.0,1.0,11600.0
2018,MI,Gemma2B,Below,Above,Male,23.0,1.0,21.0,5.0,4760.0,37.0,2.0,30.0,1.0,1.0,72000.0
2018,MI,Gemma2B,Below,Below,Female,19.0,4.0,19.0,5.0,5860.0,17.0,17.0,8.0,2.0,1.0,0.0
2018,MI,Gemma2B,Above,Below,Male,37.0,7.0,21.0,1.0,310.0,17.0,0.0,90.0,1.0,1.0,20000.0
2018,MI,Gemma2B,Below,Below,Male,35.0,5.0,18.0,1.0,5550.0,26.0,0.0,40.0,1.0,1.0,7000.0
2018,MI,Gemma2B,Below,Below,Male,36.0,1.0,14.0,5.0,6230.0,26.0,13.0,40.0,1.0,1.0,9400.0
2018,MI,Gemma2B,Above,Below,Male,45.0,1.0,20.0,3.0,4850.0,26.0,0.0,57.0,1.0,1.0,40000.0
2018,MI,Gemma2B,Below,Above,Female,49.0,2.0,20.0,3.0,2861.0,303.0,0.0,16.0,2.0,1.0,64000.0
2018,MI,Gemma2B,Below,Below,Male,65.0,1.0,16.0,1.0,6410.0,26.0,0.0,40.0,1.0,1.0,
2018,MI,Gemma2B,Below,Below,Female,20.0,7.0,19.0,5.0,4120.0,26.0,0.0,20.0,2.0,1.0,50000.0
2018,MI,Gemma2B,Below,Below,Female,54.0,1.0,18.0,3.0,410.0,26.0,0.0,40.0,2.0,1.0,29000.0
2018,MI,Gemma2B,Below,Below,Male,27.0,1.0,21.0,5.0,1050.0,26.0,2.0,40.0,1.0,1.0,42000.0
2018,MI,Gemma2B,Below,Below,Female,47.0,1.0,16.0,3.0,8740.0,26.0,13.0,40.0,2.0,1.0,
2018,MI,Gemma2B,Above,Below,Female,33.0,1.0,24.0,1.0,1006.0,207.0,1.0,40.0,2.0,6.0,45000.0
2018,MI,Gemma2B,Below,Below,Female,63.0,1.0,19.0,5.0,5240.0,26.0,0.0,40.0,2.0,1.0,0.0
2018,MI,Gemma2B,Below,Below,Female,75.0,1.0,16.0,2.0,3603.0,26.0,0.0,20.0,2.0,2.0,16000.0
2018,MI,Gemma2B,Below,Below,Female,30.0,1.0,19.0,5.0,4720.0,26.0,12.0,20.0,2.0,1.0,
2018,MI,Gemma2B,Above,Below,Male,54.0,4.0,19.0,1.0,4251.0,26.0,0.0,40.0,1.0,1.0,0.0
2018,MI,Gemma2B,Below,Below,Male,28.0,1.0,17.0,5.0,7905.0,26.0,0.0,40.0,1.0,1.0,13600.0
2018,MI,Gemma2B,Below,Below,Male,56.0,1.0,20.0,5.0,9122.0,26.0,12.0,40.0,1.0,1.0,2600.0
2018,MI,Gemma2B,Below,Below,Female,19.0,1.0,19.0,5.0,4110.0,26.0,2.0,20.0,2.0,1.0,26500.0
2018,MI,Gemma2B,Below,Below,Female,22.0,4.0,21.0,5.0,4110.0,240.0,0.0,9.0,2.0,6.0,1000.0
2018,MI,Gemma2B,Below,Above,Male,38.0,1.0,22.0,1.0,5165.0,26.0,1.0,50.0,1.0,1.0,66000.0
2018,MI,Gemma2B,Below,Below,Female,40.0,2.0,23.0,1.0,3090.0,217.0,1.0,50.0,2.0,6.0,8000.0
2018,MI,Gemma2B,Below,Below,Female,62.0,1.0,18.0,3.0,5740.0,26.0,0.0,40.0,2.0,2.0,13000.0
2018,MI,Gemma2B,Below,Above,Female,55.0,1.0,20.0,1.0,5400.0,53.0,0.0,40.0,2.0,1.0,83500.0
2018,MI,Gemma2B,Above,Below,Male,42.0,1.0,18.0,1.0,6355.0,26.0,1.0,43.0,1.0,1.0,35000.0
2018,MI,Gemma2B,Above,Below,Female,33.0,1.0,18.0,5.0,4720.0,26.0,0.0,37.0,2.0,1.0,0.0
2018,MI,Gemma2B,Below,Above,Female,33.0,4.0,15.0,5.0,5740.0,16.0,2.0,40.0,2.0,1.0,82900.0
2018,MI,Gemma2B,Above,Above,Female,59.0,2.0,19.0,1.0,5740.0,17.0,0.0,40.0,2.0,1.0,100000.0
2018,MI,Gemma2B,Below,Below,Female,23.0,1.0,21.0,5.0,3960.0,26.0,17.0,40.0,2.0,1.0,15000.0
2018,MI,Gemma2B,Above,Below,Male,52.0,1.0,16.0,5.0,8990.0,25.0,0.0,40.0,1.0,1.0,48000.0
2018,MI,Gemma2B,Below,Above,Female,50.0,2.0,14.0,1.0,9645.0,26.0,1.0,32.0,2.0,2.0,290000.0
2018,MI,Gemma2B,Below,Below,Female,53.0,1.0,16.0,1.0,4010.0,26.0,0.0,30.0,2.0,1.0,21400.0
2018,MI,Gemma2B,Above,Above,Female,64.0,1.0,19.0,3.0,7750.0,26.0,0.0,48.0,2.0,1.0,100000.0
2018,MI,Gemma2B,Below,Below,Female,61.0,6.0,18.0,1.0,4010.0,26.0,1.0,20.0,2.0,1.0,29000.0
2018,MI,Gemma2B,Above,Above,Male,45.0,5.0,22.0,1.0,2015.0,26.0,1.0,40.0,1.0,1.0,95000.0
2018,MI,Gemma2B,Below,Above,Female,53.0,3.0,22.0,5.0,350.0,26.0,0.0,45.0,2.0,1.0,65000.0
2018,MI,Gemma2B,Above,Below,Female,42.0,2.0,18.0,1.0,120.0,26.0,0.0,50.0,2.0,1.0,28200.0
2018,MI,Gemma2B,Below,Below,Male,28.0,1.0,21.0,1.0,630.0,26.0,0.0,53.0,1.0,1.0,13600.0
2018,MI,Gemma2B,Below,Below,Female,38.0,4.0,21.0,1.0,2310.0,26.0,1.0,40.0,2.0,1.0,
2018,MI,Gemma2B,Below,Below,Female,24.0,1.0,21.0,1.0,2205.0,26.0,1.0,30.0,2.0,1.0,38900.0
2018,MI,Gemma2B,Below,Below,Male,25.0,1.0,18.0,5.0,4020.0,12.0,16.0,8.0,1.0,2.0,3000.0
2018,MI,Gemma2B,Above,Below,Female,55.0,1.0,16.0,1.0,5160.0,152.0,1.0,40.0,2.0,1.0,17500.0
2018,MI,Gemma2B,Below,Below,Female,55.0,4.0,19.0,1.0,3515.0,26.0,1.0,45.0,2.0,1.0,6300.0
2018,MI,Gemma2B,Below,Below,Female,26.0,1.0,19.0,3.0,9645.0,26.0,12.0,40.0,2.0,9.0,0.0
2018,MI,Gemma2B,Below,Above,Female,28.0,5.0,21.0,5.0,3255.0,26.0,2.0,40.0,2.0,1.0,70000.0
2018,MI,Gemma2B,Above,Below,Male,27.0,1.0,22.0,1.0,800.0,26.0,1.0,45.0,1.0,1.0,50000.0
2018,MI,Gemma2B,Below,Above,Male,32.0,1.0,19.0,1.0,3401.0,26.0,0.0,40.0,1.0,1.0,80000.0
2018,MI,Gemma2B,Below,Below,Male,55.0,1.0,21.0,1.0,5240.0,36.0,0.0,40.0,1.0,1.0,0.0
2018,MI,Gemma2B,Below,Below,Male,50.0,6.0,19.0,3.0,8130.0,26.0,0.0,44.0,1.0,1.0,25000.0
2018,MI,Gemma2B,Below,Above,Male,60.0,1.0,14.0,1.0,440.0,26.0,0.0,48.0,1.0,1.0,60000.0
2018,MI,Gemma2B,Below,Below,Female,46.0,1.0,18.0,4.0,8990.0,26.0,17.0,40.0,2.0,1.0,0.0
2018,MI,Gemma2B,Below,Below,Female,43.0,3.0,22.0,1.0,2310.0,24.0,0.0,40.0,2.0,1.0,48200.0
2018,MI,Gemma2B,Above,Below,Male,66.0,1.0,21.0,3.0,7700.0,26.0,0.0,40.0,1.0,1.0,20980.0
2018,MI,Gemma2B,Below,Above,Male,41.0,1.0,19.0,1.0,8255.0,26.0,0.0,40.0,1.0,1.0,116000.0
2018,MI,Gemma2B,Below,Below,Male,65.0,1.0,16.0,1.0,9130.0,26.0,1.0,30.0,1.0,1.0,14600.0
2018,MI,Gemma2B,Below,Below,Male,64.0,7.0,16.0,5.0,7430.0,26.0,0.0,30.0,1.0,1.0,
2018,MI,Gemma2B,Below,Below,Female,50.0,5.0,16.0,1.0,5550.0,26.0,0.0,42.0,2.0,1.0,17000.0
2018,MI,Gemma2B,Below,Above,Female,61.0,1.0,20.0,1.0,6050.0,26.0,0.0,40.0,2.0,1.0,51000.0
2018,MI,Gemma2B,Below,Below,Male,67.0,1.0,24.0,1.0,1760.0,26.0,0.0,19.0,1.0,1.0,8300.0
2018,MI,Gemma2B,Above,Below,Male,62.0,1.0,17.0,1.0,4760.0,26.0,0.0,52.0,1.0,1.0,0.0
2018,MI,Gemma2B,Below,Above,Female,38.0,2.0,22.0,1.0,2014.0,26.0,1.0,60.0,2.0,2.0,97500.0
2018,MI,Gemma2B,Above,Below,Male,61.0,1.0,19.0,4.0,8990.0,32.0,0.0,38.0,1.0,1.0,45000.0
2018,MI,Gemma2B,Below,Above,Female,31.0,1.0,21.0,5.0,3255.0,26.0,13.0,36.0,2.0,8.0,70000.0
2018,MI,Gemma2B,Below,Below,Male,52.0,3.0,21.0,1.0,2320.0,26.0,0.0,55.0,1.0,1.0,
2018,MI,Gemma2B,Below,Above,Female,28.0,1.0,16.0,5.0,4760.0,26.0,7.0,20.0,2.0,9.0,56000.0
2018,MI,Gemma2B,Below,Below,Female,36.0,1.0,19.0,5.0,7750.0,26.0,0.0,40.0,2.0,1.0,35000.0
2018,MI,Gemma2B,Above,Below,Female,33.0,5.0,22.0,1.0,3030.0,26.0,0.0,40.0,2.0,1.0,29000.0
2018,MI,Gemma2B,Below,Below,Female,45.0,1.0,16.0,1.0,5120.0,26.0,0.0,20.0,2.0,1.0,18000.0
2018,MI,Gemma2B,Below,Below,Male,62.0,1.0,19.0,1.0,2810.0,26.0,0.0,40.0,1.0,2.0,9200.0
2018,MI,Gemma2B,Below,Below,Female,22.0,2.0,19.0,5.0,2722.0,26.0,2.0,8.0,2.0,1.0,14000.0
2018,MI,Gemma2B,Below,Below,Male,55.0,1.0,12.0,1.0,7750.0,247.0,5.0,50.0,1.0,6.0,33700.0
2018,MI,Gemma2B,Above,Below,Female,49.0,1.0,21.0,1.0,1006.0,26.0,0.0,40.0,2.0,1.0,31000.0
2018,MI,Gemma2B,Above,Below,Female,62.0,1.0,18.0,1.0,120.0,26.0,1.0,40.0,2.0,1.0,0.0
2018,MI,Gemma2B,Below,Below,Male,36.0,1.0,16.0,1.0,6230.0,26.0,0.0,40.0,1.0,1.0,9600.0
2018,MI,Gemma2B,Below,Below,Male,20.0,1.0,18.0,5.0,4760.0,39.0,4.0,25.0,1.0,1.0,30000.0
2018,MI,Gemma2B,Above,Below,Male,54.0,1.0,21.0,5.0,6720.0,316.0,0.0,40.0,1.0,1.0,14200.0
2018,MI,Gemma2B,Below,Below,Female,42.0,4.0,21.0,1.0,630.0,26.0,1.0,40.0,2.0,1.0,11300.0
2018,MI,Gemma2B,Below,Below,Male,44.0,1.0,16.0,1.0,440.0,26.0,0.0,44.0,1.0,1.0,21000.0
2018,MI,Gemma2B,Below,Below,Female,61.0,1.0,16.0,3.0,51.0,26.0,0.0,40.0,2.0,1.0,
2018,MI,Gemma2B,Below,Below,Female,70.0,3.0,21.0,1.0,10.0,26.0,1.0,2.0,2.0,1.0,38000.0
2018,MI,Gemma2B,Above,Below,Male,68.0,1.0,18.0,1.0,6355.0,26.0,0.0,40.0,1.0,1.0,
2018,MI,Gemma2B,Below,Below,Male,20.0,1.0,19.0,5.0,9645.0,6.0,12.0,40.0,1.0,1.0,29000.0
2018,MI,Gemma2B,Below,Below,Female,32.0,1.0,18.0,1.0,5610.0,26.0,0.0,48.0,2.0,1.0,17900.0
2018,MI,Gemma2B,Below,Below,Male,60.0,1.0,19.0,1.0,4700.0,26.0,0.0,40.0,1.0,1.0,25000.0
2018,MI,Gemma2B,Below,Below,Female,24.0,2.0,21.0,1.0,3255.0,26.0,0.0,37.0,2.0,1.0,
2018,MI,Gemma2B,Above,Below,Female,41.0,4.0,19.0,3.0,1108.0,26.0,0.0,40.0,2.0,1.0,
2018,MI,Gemma2B,Above,Below,Male,46.0,2.0,19.0,3.0,1032.0,26.0,0.0,50.0,1.0,1.0,26100.0
2018,MI,Gemma2B,Below,Above,Male,56.0,3.0,19.0,1.0,410.0,17.0,1.0,40.0,1.0,3.0,52000.0
2018,MI,Gemma2B,Below,Below,Female,21.0,1.0,19.0,5.0,4010.0,26.0,0.0,30.0,2.0,1.0,
2018,MI,Gemma2B,Above,Above,Male,26.0,1.0,16.0,5.0,6520.0,26.0,0.0,50.0,1.0,1.0,75000.0
2018,MI,Gemma2B,Below,Below,Female,45.0,2.0,11.0,1.0,4150.0,26.0,1.0,12.0,2.0,1.0,13000.0
2018,MI,Gemma2B,Below,Below,Female,53.0,6.0,16.0,1.0,4510.0,26.0,0.0,40.0,2.0,1.0,4500.0
2018,MI,Gemma2B,Below,Above,Female,32.0,1.0,1.0,1.0,3930.0,231.0,1.0,16.0,2.0,6.0,160000.0
2018,MI,Gemma2B,Below,Below,Male,63.0,6.0,20.0,1.0,410.0,26.0,0.0,40.0,1.0,1.0,
2018,MI,Gemma2B,Above,Below,Male,44.0,1.0,20.0,1.0,1305.0,26.0,0.0,40.0,1.0,1.0,0.0
2018,MI,Gemma2B,Below,Below,Female,28.0,1.0,16.0,5.0,4200.0,26.0,0.0,40.0,2.0,2.0,33600.0
2018,MI,Gemma2B,Below,Below,Male,46.0,1.0,16.0,5.0,6230.0,26.0,0.0,40.0,1.0,2.0,24800.0
2018,MI,Gemma2B,Below,Below,Male,27.0,1.0,19.0,1.0,3610.0,26.0,0.0,45.0,1.0,1.0,1100.0
2018,MI,Gemma2B,Below,Above,Female,58.0,5.0,22.0,5.0,3255.0,17.0,0.0,40.0,2.0,1.0,62000.0
2018,MI,Gemma2B,Below,Below,Female,63.0,2.0,20.0,5.0,3255.0,26.0,0.0,25.0,2.0,1.0,
2018,MI,Gemma2B,Below,Above,Female,57.0,1.0,18.0,1.0,5740.0,26.0,0.0,20.0,2.0,1.0,54000.0
